CustomerID,Amount,Frequency,Recency,R,F,M,RFM_Segment,RFM_Score,Robust RFM Level
12965.0,769.8100000000001,108,88,2,3,2,232,7,Silver
12966.0,160.18,10,9,3,1,1,311,5,Bronze
12967.0,1026.8000000000002,33,2,3,2,3,323,8,Gold
12968.0,113.15,5,111,1,1,1,111,3,Bronze
12970.0,405.47,129,6,3,3,2,332,8,Gold
12971.0,7503.740000000001,308,3,3,3,3,333,9,Gold
12974.0,144.8,8,197,1,1,1,111,3,Bronze
12976.0,418.8,22,211,1,1,2,112,4,Bronze
12977.0,39.239999999999995,9,155,1,1,1,111,3,Bronze
12980.0,886.5900000000001,24,155,1,1,2,112,4,Bronze
12981.0,372.21999999999997,20,29,2,1,2,212,5,Bronze
12982.0,403.88,34,239,1,2,2,122,5,Bronze
12984.0,97.5,4,18,3,1,1,311,5,Bronze
12985.0,1248.38,78,0,3,3,3,333,9,Gold
12987.0,560.85,30,73,2,2,2,222,6,Silver
12988.0,505.82,83,291,1,3,2,132,6,Silver
12989.0,1598.2300000000002,68,2,3,2,3,323,8,Gold
12990.0,373.40000000000003,13,30,2,1,2,212,5,Bronze
12991.0,499.66,31,22,3,2,2,322,7,Silver
12993.0,414.76,27,22,3,2,2,322,7,Silver
12994.0,1046.6200000000001,73,3,3,2,3,323,8,Gold
12995.0,125.32000000000001,5,77,2,1,1,211,4,Bronze
12997.0,1120.76,67,21,3,2,3,323,8,Gold
12999.0,417.78000000000003,28,195,1,2,2,122,5,Bronze
13000.0,496.93,31,106,1,2,2,122,5,Bronze
13001.0,6418.9400000000005,340,3,3,3,3,333,9,Gold
13002.0,120.94999999999999,7,317,1,1,1,111,3,Bronze
13003.0,127.45000000000002,6,105,1,1,1,111,3,Bronze
13004.0,5697.04,409,11,3,3,3,333,9,Gold
13005.0,521.85,29,173,1,2,2,122,5,Bronze
13006.0,81.57,4,55,2,1,1,211,4,Bronze
13008.0,267.87,15,322,1,1,1,111,3,Bronze
13011.0,50.550000000000004,3,371,1,1,1,111,3,Bronze
13012.0,1969.0600000000002,106,8,3,3,3,333,9,Gold
13013.0,4504.09,222,0,3,3,3,333,9,Gold
13014.0,2725.6800000000003,123,2,3,3,3,333,9,Gold
13015.0,3069.42,175,52,2,3,3,233,8,Gold
13016.0,789.89,47,72,2,2,2,222,6,Silver
13017.0,38.400000000000006,1,6,3,1,1,311,5,Bronze
13018.0,7192.77,459,15,3,3,3,333,9,Gold
13021.0,2496.29,134,3,3,3,3,333,9,Gold
13023.0,676.7,40,63,2,2,2,222,6,Silver
13026.0,805.89,43,0,3,2,2,322,7,Silver
13027.0,998.4000000000001,26,113,1,2,3,123,6,Silver
13028.0,662.96,47,22,3,2,2,322,7,Silver
13029.0,231.70000000000002,10,30,2,1,1,211,4,Bronze
13030.0,735.49,92,10,3,3,2,332,8,Gold
13032.0,1012.74,75,38,2,3,3,233,8,Gold
13033.0,190.55,11,356,1,1,1,111,3,Bronze
13034.0,642.77,37,54,2,2,2,222,6,Silver
13035.0,738.33,30,57,2,2,2,222,6,Silver
13037.0,865.6700000000001,48,137,1,2,2,122,5,Bronze
13038.0,614.1600000000001,28,79,2,2,2,222,6,Silver
13040.0,676.99,43,8,3,2,2,322,7,Silver
13043.0,423.82000000000005,14,253,1,1,2,112,4,Bronze
13044.0,535.27,33,290,1,2,2,122,5,Bronze
13045.0,298.88,18,98,1,1,1,111,3,Bronze
13046.0,582.71,35,30,2,2,2,222,6,Silver
13047.0,3327.0,196,31,2,3,3,233,8,Gold
13048.0,1837.41,136,13,3,3,3,333,9,Gold
13049.0,391.18000000000006,14,63,2,1,2,212,5,Bronze
13050.0,5918.16,422,8,3,3,3,333,9,Gold
13052.0,318.7,18,211,1,1,1,111,3,Bronze
13055.0,1224.46,78,63,2,3,3,233,8,Gold
13058.0,186.05,8,24,2,1,1,211,4,Bronze
13059.0,132.55,8,249,1,1,1,111,3,Bronze
13060.0,284.73,15,253,1,1,1,111,3,Bronze
13061.0,223.86,10,71,2,1,1,211,4,Bronze
13062.0,248.70000000000002,11,190,1,1,1,111,3,Bronze
13064.0,1078.39,68,12,3,2,3,323,8,Gold
13065.0,205.86,14,372,1,1,1,111,3,Bronze
13066.0,507.70000000000005,49,23,3,2,2,322,7,Silver
13067.0,115.46000000000001,15,81,2,1,1,211,4,Bronze
13068.0,76.80000000000001,2,9,3,1,1,311,5,Bronze
13069.0,4572.63,469,0,3,3,3,333,9,Gold
13070.0,222.4,9,191,1,1,1,111,3,Bronze
13072.0,177.15,7,266,1,1,1,111,3,Bronze
13075.0,687.4100000000001,22,129,1,1,2,112,4,Bronze
13077.0,678.46,111,0,3,3,2,332,8,Gold
13078.0,8086.280000000001,380,0,3,3,3,333,9,Gold
13079.0,163.3,6,3,3,1,1,311,5,Bronze
13080.0,58.08,6,178,1,1,1,111,3,Bronze
13081.0,22018.06,1057,0,3,3,3,333,9,Gold
13082.0,1616.3400000000001,75,125,1,3,3,133,7,Silver
13083.0,303.75,18,3,3,1,1,311,5,Bronze
13085.0,533.38,29,157,1,2,2,122,5,Bronze
13089.0,42632.840000000004,1853,2,3,3,3,333,9,Gold
13090.0,3717.8500000000004,161,8,3,3,3,333,9,Gold
13091.0,370.62,24,20,3,1,2,312,6,Silver
13092.0,494.43,26,70,2,2,2,222,6,Silver
13093.0,4439.85,170,266,1,3,3,133,7,Silver
13094.0,1049.5200000000002,30,20,3,2,3,323,8,Gold
13095.0,74.39999999999999,6,70,2,1,1,211,4,Bronze
13097.0,5822.97,435,32,2,3,3,233,8,Gold
13098.0,15480.650000000001,605,0,3,3,3,333,9,Gold
13099.0,38.400000000000006,1,98,1,1,1,111,3,Bronze
13101.0,101.19,8,233,1,1,1,111,3,Bronze
13102.0,5984.29,310,0,3,3,3,333,9,Gold
13103.0,215.44,8,39,2,1,1,211,4,Bronze
13104.0,567.96,20,2,3,1,2,312,6,Silver
13106.0,55.400000000000006,2,128,1,1,1,111,3,Bronze
13107.0,1273.73,60,43,2,2,3,223,7,Silver
13108.0,269.06,10,372,1,1,1,111,3,Bronze
13109.0,793.64,50,2,3,2,2,322,7,Silver
13110.0,1513.97,146,30,2,3,3,233,8,Gold
13113.0,5352.070000000001,279,0,3,3,3,333,9,Gold
13115.0,2326.4300000000003,132,8,3,3,3,333,9,Gold
13116.0,517.09,31,116,1,2,2,122,5,Bronze
13117.0,984.91,76,21,3,3,2,332,8,Gold
13118.0,1125.24,82,19,3,3,3,333,9,Gold
13120.0,30.599999999999998,1,238,1,1,1,111,3,Bronze
13121.0,312.73,53,268,1,2,1,121,4,Bronze
13122.0,922.39,55,93,1,2,2,122,5,Bronze
13124.0,3496.62,222,89,2,3,3,233,8,Gold
13126.0,2116.89,142,4,3,3,3,333,9,Gold
13127.0,259.17,15,77,2,1,1,211,4,Bronze
13130.0,63.400000000000006,2,93,1,1,1,111,3,Bronze
13131.0,877.6,46,22,3,2,2,322,7,Silver
13132.0,70.7,3,261,1,1,1,111,3,Bronze
13133.0,109.8,7,273,1,1,1,111,3,Bronze
13134.0,1795.8300000000002,105,72,2,3,3,233,8,Gold
13135.0,38.400000000000006,1,196,1,1,1,111,3,Bronze
13136.0,2612.34,139,49,2,3,3,233,8,Gold
13137.0,3640.4900000000002,688,10,3,3,3,333,9,Gold
13138.0,962.39,63,21,3,2,2,322,7,Silver
13139.0,4311.51,174,15,3,3,3,333,9,Gold
13140.0,422.47,45,107,1,2,2,122,5,Bronze
13141.0,2296.3,136,84,2,3,3,233,8,Gold
13142.0,307.09,23,18,3,1,1,311,5,Bronze
13144.0,85.60000000000001,3,332,1,1,1,111,3,Bronze
13145.0,198.27000000000004,7,39,2,1,1,211,4,Bronze
13146.0,209.71,17,25,2,1,1,211,4,Bronze
13147.0,153.60000000000002,4,9,3,1,1,311,5,Bronze
13148.0,3981.4,340,28,2,3,3,233,8,Gold
13149.0,1569.8600000000001,86,13,3,3,3,333,9,Gold
13151.0,1265.3700000000001,75,202,1,3,3,133,7,Silver
13153.0,304.62,15,5,3,1,1,311,5,Bronze
13154.0,38.400000000000006,1,143,1,1,1,111,3,Bronze
13155.0,963.36,85,32,2,3,2,232,7,Silver
13157.0,1722.57,89,48,2,3,3,233,8,Gold
13158.0,1201.06,79,94,1,3,3,133,7,Silver
13159.0,1431.45,121,8,3,3,3,333,9,Gold
13160.0,91.8,4,21,3,1,1,311,5,Bronze
13161.0,112.75,8,312,1,1,1,111,3,Bronze
13162.0,1619.39,82,121,1,3,3,133,7,Silver
13165.0,798.6800000000001,42,45,2,2,2,222,6,Silver
13166.0,419.7,42,281,1,2,2,122,5,Bronze
13167.0,787.97,65,18,3,2,2,322,7,Silver
13168.0,1279.24,128,35,2,3,3,233,8,Gold
13169.0,370.88000000000005,13,63,2,1,2,212,5,Bronze
13170.0,108.81,30,26,2,2,1,221,5,Bronze
13171.0,453.61,48,7,3,2,2,322,7,Silver
13173.0,353.65,43,3,3,2,2,322,7,Silver
13174.0,2714.13,293,15,3,3,3,333,9,Gold
13176.0,481.49,67,45,2,2,2,222,6,Silver
13177.0,282.45,17,64,2,1,1,211,4,Bronze
13178.0,5412.1900000000005,265,25,2,3,3,233,8,Gold
13182.0,121.18,11,44,2,1,1,211,4,Bronze
13183.0,2232.2000000000003,94,7,3,3,3,333,9,Gold
13184.0,1671.3500000000001,181,14,3,3,3,333,9,Gold
13185.0,38.400000000000006,1,267,1,1,1,111,3,Bronze
13186.0,1576.63,84,39,2,3,3,233,8,Gold
13187.0,236.02,37,336,1,2,1,121,4,Bronze
13188.0,53.400000000000006,2,10,3,1,1,311,5,Bronze
13189.0,260.68,29,18,3,2,1,321,6,Silver
13192.0,911.94,63,94,1,2,2,122,5,Bronze
13193.0,112.08,25,60,2,2,1,221,5,Bronze
13194.0,60.7,3,135,1,1,1,111,3,Bronze
13196.0,1781.53,110,10,3,3,3,333,9,Gold
13198.0,3411.69,229,9,3,3,3,333,9,Gold
13199.0,3940.0600000000004,120,3,3,3,3,333,9,Gold
13200.0,795.87,46,18,3,2,2,322,7,Silver
13203.0,866.71,57,9,3,2,2,322,7,Silver
13207.0,217.26000000000002,8,14,3,1,1,311,5,Bronze
13208.0,1220.25,149,58,2,3,3,233,8,Gold
13209.0,5636.84,329,29,2,3,3,233,8,Gold
13210.0,353.48,22,93,1,1,2,112,4,Bronze
13211.0,635.82,55,9,3,2,2,322,7,Silver
13212.0,782.73,142,8,3,3,2,332,8,Gold
13213.0,1459.73,92,56,2,3,3,233,8,Gold
13216.0,164.10000000000002,5,267,1,1,1,111,3,Bronze
13217.0,233.80000000000004,7,121,1,1,1,111,3,Bronze
13218.0,62.63999999999999,5,126,1,1,1,111,3,Bronze
13220.0,440.04,21,77,2,1,2,212,5,Bronze
13221.0,826.41,66,239,1,2,2,122,5,Bronze
13223.0,100.80000000000001,5,199,1,1,1,111,3,Bronze
13224.0,1774.0900000000001,109,59,2,3,3,233,8,Gold
13225.0,1305.6000000000001,34,2,3,2,3,323,8,Gold
13226.0,108.21000000000001,16,272,1,1,1,111,3,Bronze
13227.0,205.20000000000002,9,201,1,1,1,111,3,Bronze
13228.0,76.80000000000001,2,80,2,1,1,211,4,Bronze
13229.0,160.95,10,225,1,1,1,111,3,Bronze
13230.0,2732.82,588,3,3,3,3,333,9,Gold
13232.0,1328.35,202,12,3,3,3,333,9,Gold
13233.0,596.72,43,73,2,2,2,222,6,Silver
13235.0,977.6700000000001,59,211,1,2,2,122,5,Bronze
13236.0,758.11,39,24,2,2,2,222,6,Silver
13238.0,655.03,32,10,3,2,2,322,7,Silver
13239.0,323.40999999999997,21,261,1,1,1,111,3,Bronze
13240.0,663.65,67,95,1,2,2,122,5,Bronze
13242.0,270.40000000000003,13,111,1,1,1,111,3,Bronze
13243.0,585.12,57,202,1,2,2,122,5,Bronze
13244.0,121.74000000000001,27,92,1,2,1,121,4,Bronze
13245.0,430.5,16,50,2,1,2,212,5,Bronze
13246.0,1399.0800000000002,138,17,3,3,3,333,9,Gold
13247.0,475.20000000000005,25,17,3,2,2,322,7,Silver
13248.0,465.68,26,124,1,2,2,122,5,Bronze
13249.0,281.33000000000004,23,91,1,1,1,111,3,Bronze
13253.0,778.6800000000001,36,156,1,2,2,122,5,Bronze
13255.0,342.56000000000006,14,3,3,1,2,312,6,Silver
13258.0,602.38,36,11,3,2,2,322,7,Silver
13259.0,283.18,81,61,2,3,1,231,6,Silver
13260.0,235.92000000000002,8,60,2,1,1,211,4,Bronze
13261.0,345.6,9,268,1,1,2,112,4,Bronze
13262.0,187.69,11,262,1,1,1,111,3,Bronze
13263.0,7321.7300000000005,1667,0,3,3,3,333,9,Gold
13265.0,1667.46,90,52,2,3,3,233,8,Gold
13266.0,3561.29,202,10,3,3,3,333,9,Gold
13267.0,4453.28,224,2,3,3,3,333,9,Gold
13268.0,3177.05,440,17,3,3,3,333,9,Gold
13269.0,4877.13,319,0,3,3,3,333,9,Gold
13270.0,38.400000000000006,1,365,1,1,1,111,3,Bronze
13271.0,250.60999999999999,92,36,2,3,1,231,6,Silver
13272.0,276.56,15,30,2,1,1,211,4,Bronze
13273.0,138.98,16,112,1,1,1,111,3,Bronze
13276.0,578.63,30,63,2,2,2,222,6,Silver
13277.0,236.20000000000002,8,15,3,1,1,311,5,Bronze
13278.0,541.29,46,40,2,2,2,222,6,Silver
13279.0,149.20000000000002,11,63,2,1,1,211,4,Bronze
13280.0,798.46,82,121,1,3,2,132,6,Silver
13282.0,991.0900000000001,40,17,3,2,2,322,7,Silver
13283.0,93.66,7,59,2,1,1,211,4,Bronze
13284.0,206.23,14,322,1,1,1,111,3,Bronze
13285.0,2709.12,187,22,3,3,3,333,9,Gold
13291.0,361.11,42,155,1,2,2,122,5,Bronze
13292.0,577.74,31,38,2,2,2,222,6,Silver
13294.0,873.74,54,189,1,2,2,122,5,Bronze
13295.0,204.45000000000002,11,359,1,1,1,111,3,Bronze
13296.0,87.4,5,136,1,1,1,111,3,Bronze
13297.0,1667.6000000000001,59,7,3,2,3,323,8,Gold
13298.0,76.80000000000001,2,0,3,1,1,311,5,Bronze
13299.0,121.20000000000002,5,267,1,1,1,111,3,Bronze
13300.0,378.49,22,164,1,1,2,112,4,Bronze
13301.0,618.09,81,103,1,3,2,132,6,Silver
13302.0,38.400000000000006,1,154,1,1,1,111,3,Bronze
13304.0,300.42,21,350,1,1,1,111,3,Bronze
13305.0,1883.5600000000002,81,3,3,3,3,333,9,Gold
13307.0,15.0,1,119,1,1,1,111,3,Bronze
13308.0,1120.77,57,22,3,2,3,323,8,Gold
13309.0,1454.69,107,6,3,3,3,333,9,Gold
13310.0,1180.43,77,8,3,3,3,333,9,Gold
13311.0,490.25,26,3,3,2,2,322,7,Silver
13313.0,1520.3200000000002,78,21,3,3,3,333,9,Gold
13314.0,958.37,74,1,3,3,2,332,8,Gold
13316.0,1868.7300000000002,87,36,2,3,3,233,8,Gold
13317.0,2401.29,135,63,2,3,3,233,8,Gold
13318.0,481.88,20,0,3,1,2,312,6,Silver
13319.0,10147.42,500,4,3,3,3,333,9,Gold
13320.0,1589.2,109,69,2,3,3,233,8,Gold
13321.0,290.84000000000003,11,71,2,1,1,211,4,Bronze
13322.0,192.88,25,16,3,2,1,321,6,Silver
13323.0,543.95,21,2,3,1,2,312,6,Silver
13324.0,2819.9500000000003,77,31,2,3,3,233,8,Gold
13325.0,319.70000000000005,12,81,2,1,1,211,4,Bronze
13327.0,2859.6400000000003,109,38,2,3,3,233,8,Gold
13328.0,559.6800000000001,17,315,1,1,2,112,4,Bronze
13329.0,537.7800000000001,19,31,2,1,2,212,5,Bronze
13330.0,1068.93,53,92,1,2,3,123,6,Silver
13332.0,350.9,21,13,3,1,2,312,6,Silver
13334.0,3410.52,265,81,2,3,3,233,8,Gold
13336.0,795.12,51,76,2,2,2,222,6,Silver
13338.0,424.42,24,153,1,1,2,112,4,Bronze
13339.0,860.12,54,200,1,2,2,122,5,Bronze
13340.0,4685.950000000001,134,44,2,3,3,233,8,Gold
13341.0,726.65,42,260,1,2,2,122,5,Bronze
13343.0,391.33000000000004,22,172,1,1,2,112,4,Bronze
13344.0,2140.69,116,67,2,3,3,233,8,Gold
13345.0,389.8,22,276,1,1,2,112,4,Bronze
13347.0,298.56000000000006,8,69,2,1,1,211,4,Bronze
13348.0,233.76,14,63,2,1,1,211,4,Bronze
13349.0,235.72,16,10,3,1,1,311,5,Bronze
13350.0,920.82,43,15,3,2,2,322,7,Silver
13351.0,362.34000000000003,16,65,2,1,2,212,5,Bronze
13352.0,395.08,27,7,3,2,2,322,7,Silver
13354.0,742.33,51,70,2,2,2,222,6,Silver
13355.0,608.7,32,121,1,2,2,122,5,Bronze
13356.0,746.04,42,79,2,2,2,222,6,Silver
13357.0,607.0,89,256,1,3,2,132,6,Silver
13358.0,427.43,29,268,1,2,2,122,5,Bronze
13359.0,436.26,24,58,2,1,2,212,5,Bronze
13362.0,3047.9900000000002,169,2,3,3,3,333,9,Gold
13363.0,969.3000000000001,60,17,3,2,2,322,7,Silver
13364.0,269.91999999999996,20,66,2,1,1,211,4,Bronze
13365.0,2206.02,132,8,3,3,3,333,9,Gold
13366.0,38.400000000000006,1,49,2,1,1,211,4,Bronze
13368.0,593.2,29,256,1,2,2,122,5,Bronze
13369.0,339.61,19,353,1,1,2,112,4,Bronze
13370.0,787.02,44,365,1,2,2,122,5,Bronze
13372.0,367.04,23,89,2,1,2,212,5,Bronze
13373.0,3083.6,158,60,2,3,3,233,8,Gold
13375.0,720.8,38,80,2,2,2,222,6,Silver
13376.0,984.96,53,98,1,2,2,122,5,Bronze
13379.0,572.56,97,25,2,3,2,232,7,Silver
13381.0,3490.41,173,20,3,3,3,333,9,Gold
13382.0,222.99,15,280,1,1,1,111,3,Bronze
13384.0,3528.1600000000003,155,30,2,3,3,233,8,Gold
13385.0,523.07,35,329,1,2,2,122,5,Bronze
13388.0,689.25,36,120,1,2,2,122,5,Bronze
13389.0,797.96,51,10,3,2,2,322,7,Silver
13390.0,339.48,13,74,2,1,2,212,5,Bronze
13391.0,38.400000000000006,1,203,1,1,1,111,3,Bronze
13394.0,2489.34,164,1,3,3,3,333,9,Gold
13395.0,307.72,21,184,1,1,1,111,3,Bronze
13396.0,1149.5900000000001,47,21,3,2,3,323,8,Gold
13397.0,1050.99,39,72,2,2,3,223,7,Silver
13398.0,457.34,26,191,1,2,2,122,5,Bronze
13402.0,594.53,39,126,1,2,2,122,5,Bronze
13403.0,68.4,3,17,3,1,1,311,5,Bronze
13404.0,227.14000000000001,11,0,3,1,1,311,5,Bronze
13405.0,571.051,27,73,2,2,2,222,6,Silver
13408.0,15420.890000000001,501,1,3,3,3,333,9,Gold
13410.0,776.8100000000001,30,8,3,2,2,322,7,Silver
13411.0,213.55,18,106,1,1,1,111,3,Bronze
13414.0,622.98,24,133,1,1,2,112,4,Bronze
13416.0,569.1,19,43,2,1,2,212,5,Bronze
13417.0,640.83,28,4,3,2,2,322,7,Silver
13418.0,5134.09,314,11,3,3,3,333,9,Gold
13419.0,221.06,16,63,2,1,1,211,4,Bronze
13420.0,179.35,10,134,1,1,1,111,3,Bronze
13421.0,1701.01,103,39,2,3,3,233,8,Gold
13422.0,2545.9900000000002,128,50,2,3,3,233,8,Gold
13425.0,1417.0900000000001,78,107,1,3,3,133,7,Silver
13426.0,2729.9900000000002,159,0,3,3,3,333,9,Gold
13427.0,533.0,29,18,3,2,2,322,7,Silver
13428.0,201.78,71,9,3,2,1,321,6,Silver
13429.0,991.0,67,10,3,2,2,322,7,Silver
13430.0,697.61,54,18,3,2,2,322,7,Silver
13431.0,975.1,46,66,2,2,2,222,6,Silver
13434.0,243.84000000000003,10,73,2,1,1,211,4,Bronze
13435.0,2241.2200000000003,103,4,3,3,3,333,9,Gold
13436.0,196.89,12,1,3,1,1,311,5,Bronze
13437.0,3188.0,167,13,3,3,3,333,9,Gold
13439.0,283.71,54,254,1,2,1,121,4,Bronze
13441.0,245.12,13,91,1,1,1,111,3,Bronze
13447.0,1122.04,62,22,3,2,3,323,8,Gold
13448.0,3362.25,198,16,3,3,3,333,9,Gold
13449.0,291.88,19,23,3,1,1,311,5,Bronze
13450.0,1717.0800000000002,71,26,2,2,3,223,7,Silver
13451.0,2935.2599999999998,434,25,2,3,3,233,8,Gold
13452.0,76.80000000000001,2,258,1,1,1,111,3,Bronze
13453.0,354.38,17,165,1,1,2,112,4,Bronze
13455.0,1046.03,53,24,2,2,3,223,7,Silver
13456.0,1351.72,65,17,3,2,3,323,8,Gold
13458.0,8483.62,394,6,3,3,3,333,9,Gold
13460.0,183.44,17,28,2,1,1,211,4,Bronze
13461.0,965.4000000000001,27,38,2,2,2,222,6,Silver
13462.0,159.75,10,182,1,1,1,111,3,Bronze
13464.0,674.68,41,57,2,2,2,222,6,Silver
13466.0,317.85,18,99,1,1,1,111,3,Bronze
13467.0,1067.91,98,10,3,3,3,333,9,Gold
13468.0,5393.24,306,1,3,3,3,333,9,Gold
13470.0,165.0,10,98,1,1,1,111,3,Bronze
13471.0,2493.84,254,0,3,3,3,333,9,Gold
13473.0,418.54,22,60,2,1,2,212,5,Bronze
13474.0,226.84,62,235,1,2,1,121,4,Bronze
13475.0,1393.8600000000001,86,190,1,3,3,133,7,Silver
13476.0,1121.97,61,178,1,2,3,123,6,Silver
13477.0,1420.41,81,37,2,3,3,233,8,Gold
13479.0,309.7,16,197,1,1,1,111,3,Bronze
13481.0,1826.71,112,45,2,3,3,233,8,Gold
13482.0,184.64,11,231,1,1,1,111,3,Bronze
13483.0,140.34,10,65,2,1,1,211,4,Bronze
13484.0,226.50000000000003,8,240,1,1,1,111,3,Bronze
13485.0,420.64,23,232,1,1,2,112,4,Bronze
13486.0,1121.21,69,77,2,2,3,223,7,Silver
13487.0,575.4,34,57,2,2,2,222,6,Silver
13488.0,8220.84,427,16,3,3,3,333,9,Gold
13489.0,282.24,14,104,1,1,1,111,3,Bronze
13491.0,1215.82,86,51,2,3,3,233,8,Gold
13492.0,1158.54,50,135,1,2,3,123,6,Silver
13493.0,270.75000000000006,8,274,1,1,1,111,3,Bronze
13494.0,316.26000000000005,18,311,1,1,1,111,3,Bronze
13495.0,1399.17,52,7,3,2,3,323,8,Gold
13496.0,643.73,36,10,3,2,2,322,7,Silver
13497.0,375.05,20,282,1,1,2,112,4,Bronze
13499.0,1024.3000000000002,45,17,3,2,3,323,8,Gold
13500.0,1195.57,67,22,3,2,3,323,8,Gold
13501.0,1073.57,53,242,1,2,3,123,6,Silver
13502.0,271.0,18,16,3,1,1,311,5,Bronze
13503.0,216.85,17,70,2,1,1,211,4,Bronze
13504.0,295.93,22,63,2,1,1,211,4,Bronze
13505.0,3823.53,227,67,2,3,3,233,8,Gold
13506.0,464.21999999999997,29,311,1,2,2,122,5,Bronze
13507.0,2477.96,162,2,3,3,3,333,9,Gold
13508.0,110.97,12,243,1,1,1,111,3,Bronze
13509.0,861.88,44,8,3,2,2,322,7,Silver
13510.0,1795.56,117,0,3,3,3,333,9,Gold
13512.0,251.21,15,260,1,1,1,111,3,Bronze
13513.0,183.5,10,126,1,1,1,111,3,Bronze
13514.0,147.60000000000002,4,73,2,1,1,211,4,Bronze
13515.0,891.12,59,72,2,2,2,222,6,Silver
13516.0,827.4100000000001,44,20,3,2,2,322,7,Silver
13517.0,2147.77,143,59,2,3,3,233,8,Gold
13518.0,627.16,36,85,2,2,2,222,6,Silver
13519.0,134.7,9,49,2,1,1,211,4,Bronze
13520.0,2355.3500000000004,95,58,2,3,3,233,8,Gold
13521.0,1071.73,418,0,3,3,3,333,9,Gold
13522.0,125.80000000000001,5,29,2,1,1,211,4,Bronze
13523.0,3381.7400000000002,177,32,2,3,3,233,8,Gold
13524.0,672.98,27,40,2,2,2,222,6,Silver
13525.0,215.90000000000003,6,14,3,1,1,311,5,Bronze
13527.0,2266.11,218,33,2,3,3,233,8,Gold
13529.0,282.86,15,78,2,1,1,211,4,Bronze
13531.0,475.40000000000003,22,204,1,1,2,112,4,Bronze
13532.0,210.31,66,33,2,2,1,221,5,Bronze
13533.0,269.09,75,182,1,3,1,131,5,Bronze
13534.0,6046.08,342,1,3,3,3,333,9,Gold
13536.0,3074.7200000000003,178,0,3,3,3,333,9,Gold
13538.0,899.8500000000001,25,42,2,2,2,222,6,Silver
13539.0,656.84,38,85,2,2,2,222,6,Silver
13544.0,276.06,78,39,2,3,1,231,6,Silver
13546.0,621.09,97,11,3,3,2,332,8,Gold
13548.0,662.38,123,95,1,3,2,132,6,Silver
13549.0,912.48,52,25,2,2,2,222,6,Silver
13551.0,91.80000000000001,4,318,1,1,1,111,3,Bronze
13552.0,3149.03,121,65,2,3,3,233,8,Gold
13555.0,3322.36,135,73,2,3,3,233,8,Gold
13557.0,562.46,34,27,2,2,2,222,6,Silver
13558.0,594.52,169,5,3,3,2,332,8,Gold
13560.0,171.42000000000002,32,6,3,2,1,321,6,Silver
13561.0,98.66,14,215,1,1,1,111,3,Bronze
13562.0,1737.68,82,81,2,3,3,233,8,Gold
13563.0,525.13,49,83,2,2,2,222,6,Silver
13564.0,1260.31,83,143,1,3,3,133,7,Silver
13565.0,240.22,38,18,3,2,1,321,6,Silver
13566.0,847.64,169,40,2,3,2,232,7,Silver
13568.0,187.05,43,172,1,2,1,121,4,Bronze
13569.0,338.62,79,16,3,3,2,332,8,Gold
13570.0,235.17000000000002,27,242,1,2,1,121,4,Bronze
13571.0,2088.94,340,12,3,3,3,333,9,Gold
13572.0,957.8300000000002,33,205,1,2,2,122,5,Bronze
13573.0,287.40000000000003,25,49,2,2,1,221,5,Bronze
13575.0,728.87,46,22,3,2,2,322,7,Silver
13576.0,2730.0400000000004,130,9,3,3,3,333,9,Gold
13577.0,1617.2,85,24,2,3,3,233,8,Gold
13579.0,454.14000000000004,23,14,3,1,2,312,6,Silver
13581.0,118.0,10,308,1,1,1,111,3,Bronze
13583.0,781.03,53,155,1,2,2,122,5,Bronze
13584.0,142.4,24,306,1,1,1,111,3,Bronze
13587.0,354.0,11,31,2,1,2,212,5,Bronze
13588.0,2510.38,180,15,3,3,3,333,9,Gold
13589.0,379.65,21,14,3,1,2,312,6,Silver
13590.0,1693.1200000000001,89,10,3,3,3,333,9,Gold
13591.0,1079.03,58,64,2,2,3,223,7,Silver
13592.0,247.95999999999998,16,35,2,1,1,211,4,Bronze
13593.0,2008.18,128,107,1,3,3,133,7,Silver
13594.0,396.97,26,52,2,2,2,222,6,Silver
13596.0,664.11,146,5,3,3,2,332,8,Gold
13598.0,172.79,36,46,2,2,1,221,5,Bronze
13599.0,4461.28,263,0,3,3,3,333,9,Gold
13600.0,213.07000000000002,19,311,1,1,1,111,3,Bronze
13601.0,693.32,99,44,2,3,2,232,7,Silver
13602.0,428.89,23,64,2,1,2,212,5,Bronze
13603.0,164.34,27,25,2,2,1,221,5,Bronze
13606.0,276.75,40,28,2,2,1,221,5,Bronze
13607.0,675.51,97,39,2,3,2,232,7,Silver
13610.0,1098.78,217,11,3,3,3,333,9,Gold
13611.0,1140.76,74,88,2,3,3,233,8,Gold
13614.0,1573.01,195,23,3,3,3,333,9,Gold
13615.0,433.23,24,312,1,1,2,112,4,Bronze
13617.0,524.83,44,39,2,2,2,222,6,Silver
13618.0,177.34,13,173,1,1,1,111,3,Bronze
13621.0,213.85,19,116,1,1,1,111,3,Bronze
13623.0,683.6,83,30,2,3,2,232,7,Silver
13626.0,257.23,19,252,1,1,1,111,3,Bronze
13627.0,1486.6,94,58,2,3,3,233,8,Gold
13629.0,1833.9600000000003,59,22,3,2,3,323,8,Gold
13630.0,1389.04,80,4,3,3,3,333,9,Gold
13631.0,460.80000000000007,12,99,1,1,2,112,4,Bronze
13632.0,2077.1,146,24,2,3,3,233,8,Gold
